DEPTH,DT,CNL,DEN,GR,RD,RS,DTXX
2531.125,97.67632165,22.3,2.538,123,6.6,7.09,171.5669677
2531.25,95.670554,21.6,2.54,126,7.19,7.68,170.5633683
2531.375,92.80855289,20.2,2.553,127,8.32,8.8,169.8932804
2531.5,90.66450827,18.7,2.571,127,9.6,10.12,170.1898577
2531.625,90.61349121,17.7,2.586,126,10.39,11.05,172.8776037
2531.75,91.80018806,17.5,2.589,127,10.34,11.19,177.2365033
2531.875,93.26469724,18.2,2.577,128,9.32,10.33,182.6488799
2532,95.21483163,19.4,2.556,130,7.86,8.91,188.0796402
2532.125,97.65472789,20.4,2.538,133,6.52,7.5,192.2613659
2532.25,98.26242146,20.7,2.53,136,5.79,6.72,193.6380884
2532.375,94.99285499,20.1,2.524,137,5.82,6.75,191.2137199
2532.5,88.72130085,18.6,2.512,135,6.79,7.74,185.2366726
2532.625,82.44270925,16.5,2.499,131,9.05,10.05,177.2934677
2532.75,77.82341942,13.9,2.508,128,12.57,13.62,168.8823766
2532.875,74.68348806,11.4,2.55,125,17.05,18.12,160.8839842
2533,71.55143425,9.8,2.591,125,21.3,22.29,151.0600833
2533.125,71.22304633,9.4,2.617,128,23.65,24.59,145.4794011
2533.25,73.2668521,10.2,2.636,132,22.5,23.49,143.0226803
2533.375,76.64453346,11.5,2.642,133,18.58,19.66,142.9892571
2533.5,80.11324416,13.1,2.633,129,13.99,15.08,145.0536848
2533.625,82.58265033,14.6,2.615,125,10.84,11.88,149.7881829
2533.75,84.68515728,16,2.598,123,9.35,10.33,154.7192341
2533.875,85.72881444,16.8,2.587,123,8.89,9.84,159.6769223
2534,88.0732544,17.1,2.579,122,8.94,9.91,164.8947802
2534.125,92.42545,17.5,2.571,121,9.14,10.19,170.448425
2534.25,97.78119554,18.5,2.558,121,9.16,10.33,176.2290321
2534.375,101.7168911,20.2,2.539,123,8.79,10.04,181.8660892
2534.5,104.42341,21.9,2.519,127,8.18,9.45,187.0519673
2534.625,105.6899419,22.9,2.504,131,7.63,8.88,191.4109238
2534.75,107.4001942,23.2,2.496,134,7.25,8.47,194.6200419
2534.875,109.8594341,23.3,2.493,136,7.03,8.2,196.4800213
2535,109.4577772,23.5,2.496,137,6.98,8.05,196.9600081
2535.125,109.0576626,23.7,2.502,138,7.03,8,195.5248365
2535.25,106.5522339,23.8,2.51,139,7.12,7.98,192.917287
2535.375,104.1114793,23.8,2.517,139,7.24,7.99,189.5914997
2535.5,101.3622201,23.6,2.516,138,7.38,8.04,185.7212336
2535.625,97.02929528,22.9,2.506,136,7.54,8.09,181.3748567
2535.75,94.04077822,21.9,2.492,134,7.75,8.18,177.0703948
2535.875,93.52644547,20.9,2.483,133,8.11,8.4,173.0421045
2536,91.44414587,20.5,2.477,132,8.6,8.77,169.2424573
2536.125,89.95420945,20.3,2.467,130,8.99,9.08,166.0571886
2536.25,90.55534429,20.1,2.451,129,9.13,9.16,163.6724695
2536.375,92.12250984,19.8,2.421,129,9.08,9.08,161.8772504
2536.5,92.27785761,19.6,2.377,130,9,8.99,160.7909643
2536.625,88.1681519,19.4,2.342,132,8.91,8.92,160.2398134
2536.75,85.72102638,19.1,2.349,131,8.85,8.89,160.0454864
2536.875,84.97839882,18.3,2.4,129,8.98,9.02,160.3043241
2537,83.69739652,17.5,2.474,126,9.29,9.28,161.2398885
2537.125,82.35594311,17.2,2.545,125,9.4,9.35,163.1319488
2537.25,83.30931483,17.4,2.595,125,9.12,9.06,166.1093025
2537.375,87.08163189,18,2.605,124,8.59,8.53,170.1052281
2537.5,90.98174016,18.4,2.573,123,8.13,8.05,174.7830276
2537.625,93.85124501,18.9,2.513,121,7.79,7.69,179.7677713
2537.75,96.80365577,19.6,2.436,118,7.49,7.39,184.7232755
2537.875,99.81628701,21.2,2.356,117,7.25,7.13,189.1931738
2538,106.8540126,23.5,2.286,118,7.11,6.93,192.4933201
2538.125,111.5095607,25.4,2.245,121,7.04,6.79,194.7807909
2538.25,112.5861772,25.9,2.258,123,7.07,6.74,196.0022537
2538.375,111.5075334,25.2,2.325,122,7.22,6.8,196.1060073
2538.5,111.3265131,24.2,2.4,123,7.42,6.92,195.1377494
2538.625,108.5202978,23.6,2.47,125,7.49,6.97,193.684528
2538.75,107.2260243,23.5,2.537,127,7.33,6.84,192.1194035
2538.875,106.6640295,23.4,2.543,128,6.98,6.55,190.7297289
2539,106.5335982,23,2.497,129,6.58,6.22,189.7309441
2539.125,107.2151304,22.7,2.441,128,6.29,5.99,189.2353888
2539.25,108.2928043,22.8,2.389,127,6.22,5.91,189.2001198
2539.375,109.0430815,23.4,2.326,126,6.32,5.95,189.4290742
2539.5,109.2002783,24.3,2.259,128,6.54,6.11,189.9104482
2539.625,108.7719146,24.7,2.228,131,6.84,6.39,190.4087031
2539.75,108.3818321,24.6,2.252,134,7.13,6.71,190.7288862
2539.875,109.7626556,24.3,2.317,136,7.31,6.94,190.9160581
2540,108.3520171,24.4,2.369,137,7.35,7.03,190.731771
2540.125,107.4902205,24.9,2.384,138,7.31,7.03,190.2610482
2540.25,107.2217409,25.3,2.373,139,7.24,6.97,190.0285897
2540.375,107.5710281,25,2.355,139,7.1,6.82,190.1632701
2540.5,108.3494904,24.1,2.334,138,6.82,6.52,190.5356559
2540.625,107.5790671,22.9,2.308,137,6.4,6.1,191.4244354
2540.75,107.6556094,21.9,2.285,137,5.93,5.66,192.3056431
2540.875,106.8563033,21.8,2.271,137,5.49,5.28,192.5814059
2541,105.8909881,22.2,2.267,136,5.18,5.01,192.2056278
2541.125,105.3786879,22.7,2.279,134,5.08,4.92,191.1534845
2541.25,104.9131356,22.4,2.313,132,5.28,5.07,189.2404
2541.375,101.7196481,21.5,2.367,132,5.65,5.42,186.9070667
2541.5,99.7957771,20.6,2.428,132,6.04,5.83,184.7934302
2541.625,99.06333878,20.2,2.48,133,6.33,6.19,183.178273
2541.75,99.43876877,20.5,2.52,134,6.48,6.42,182.3366377
2541.875,100.6435594,21.3,2.55,134,6.51,6.54,182.4555811
2542,101.5564531,21.7,2.562,133,6.45,6.56,183.5047937
2542.125,103.5197509,21.5,2.553,132,6.38,6.57,185.0836318
2542.25,104.9504257,20.9,2.527,131,6.39,6.6,186.6970397
2542.375,105.9694467,20.8,2.507,130,6.46,6.68,188.0844852
2542.5,106.5634617,21.4,2.504,130,6.53,6.76,189.0522254
2542.625,106.2572491,22.6,2.518,132,6.58,6.82,189.4814033
2542.75,105.022423,23.8,2.541,135,6.63,6.87,189.4038114
2542.875,104.3065932,24.2,2.561,138,6.68,6.9,188.6900369
2543,103.878753,23.4,2.566,141,6.67,6.88,188.1834417
2543.125,103.2999344,22,2.561,142,6.58,6.76,187.578089
2543.25,102.2543556,21.1,2.555,142,6.38,6.55,186.1998886
2543.375,101.1120491,20.8,2.546,142,6.08,6.24,183.7652594
2543.5,97.26205768,20.5,2.53,144,5.78,5.94,180.687172
2543.625,92.36457605,19.9,2.514,145,5.73,5.83,175.2956043
2543.75,88.50820092,18.7,2.515,141,6.36,6.31,169.1994453
2543.875,85.61439547,16.9,2.53,131,7.68,7.47,163.712527
2544,81.73675223,15,2.545,120,9.36,9.15,159.3998621
2544.125,80.99823517,13.7,2.554,113,10.66,10.8,157.0171521
2544.25,82.9898874,13.4,2.558,113,11.05,11.83,158.0081317
2544.375,86.10681503,14.4,2.553,118,10.23,11.67,161.0025278
2544.5,89.636171,16,2.542,125,8.7,10.48,165.2764844
2544.625,93.53730945,17.7,2.524,130,7.12,8.92,170.2095209
2544.75,98.82569528,19,2.501,131,6.07,7.74,175.0807479
2544.875,101.1279727,20,2.483,132,5.54,7.13,178.4679834
2545,102.6041665,20.8,2.483,134,5.31,6.87,180.1395157
2545.125,103.3702039,21.5,2.503,138,5.21,6.74,179.9634672
2545.25,103.2529978,21.9,2.534,142,5.18,6.69,177.9675629
2545.375,101.9604033,21.8,2.561,144,5.26,6.76,174.3715425
2545.5,99.33663366,21.3,2.559,146,5.52,7,169.8160963
2545.625,93.4343981,20.1,2.535,147,6.13,7.57,165.4553578
2545.75,90.52599055,18.7,2.517,149,7.24,8.65,162.0900703
2545.875,89.0775586,17.6,2.513,151,8.54,9.88,160.2773298
2546,87.55387382,16.9,2.498,152,9.48,10.66,160.3124132
2546.125,88.13482854,16.6,2.444,151,9.56,10.54,162.1532104
2546.25,90.32330919,16.4,2.366,149,8.91,9.74,165.7533965
2546.375,93.31007756,16.7,2.298,147,7.86,8.63,170.1449497
2546.5,96.76784075,17.8,2.285,146,6.82,7.55,174.7448026
2546.625,100.1963869,19.2,2.335,145,6.13,6.79,179.1271961
2546.75,102.9147121,20.3,2.421,143,5.91,6.48,183.0119622
2546.875,103.5730947,21,2.486,141,5.99,6.51,186.1330252
2547,105.0220737,21.5,2.531,139,6.12,6.62,188.2261518
2547.125,106.1881044,22,2.543,138,6.16,6.66,189.829945
2547.25,107.5139354,22.2,2.521,135,6.1,6.6,191.023277
2547.375,109.2318295,22.3,2.488,133,5.98,6.48,191.8156293
2547.5,110.8571153,22.7,2.472,131,5.83,6.33,192.2090137
2547.625,111.1936474,23.3,2.48,131,5.64,6.14,192.2099159
2547.75,111.6027806,23.6,2.503,134,5.46,5.93,191.4182132
2547.875,111.1883127,23.6,2.532,139,5.35,5.78,190.0316088
2548,110.1583781,23,2.559,143,5.35,5.73,188.1427421
2548.125,108.9954913,21.9,2.577,146,5.47,5.82,185.8594126
2548.25,106.9773646,20.7,2.585,145,5.73,6.04,183.5227984
2548.375,104.7961614,20,2.591,142,6.1,6.38,181.8383398
2548.5,104.0831283,20.2,2.591,136,6.56,6.81,180.8876672
2548.625,104.4995442,20.9,2.576,130,6.99,7.21,180.8163514
2548.75,105.8329425,21.4,2.542,126,7.29,7.48,181.5725226
2548.875,108.2005389,21.2,2.496,126,7.4,7.55,182.8769669
2549,109.482117,21.2,2.455,126,7.33,7.48,184.3903363
2549.125,110.4177242,21.9,2.432,129,7.2,7.34,185.7284921
2549.25,110.7625651,22.9,2.435,135,7.12,7.22,186.7773009
2549.375,110.399527,23.6,2.458,139,7.19,7.23,187.5178186
2549.5,109.612788,24.1,2.483,141,7.37,7.38,187.9383248
2549.625,109.6658556,24.5,2.495,140,7.6,7.62,187.9004311
2549.75,112.2763456,24.9,2.481,137,7.77,7.81,187.4471678
2549.875,113.429475,25,2.433,132,7.78,7.86,186.3368831
2550,112.2139333,24.8,2.364,129,7.64,7.79,184.49695
2550.125,109.4568253,24.4,2.3,130,7.57,7.78,182.1037886
2550.25,107.0936941,24,2.268,135,7.81,8.06,179.5129171
2550.375,104.3881495,23.5,2.296,141,8.41,8.67,176.8048299
2550.5,102.916215,22.9,2.377,146,9.13,9.35,174.8561877
2550.625,101.4130486,22.2,2.467,146,9.64,9.81,174.6657913
2550.75,101.0740654,21.6,2.498,141,9.71,9.86,176.2325643
2550.875,102.8469175,21.6,2.459,136,9.26,9.44,179.3473897
2551,105.6385022,22.1,2.392,132,8.29,8.55,184.1160085
2551.125,110.680339,22.5,2.338,129,7.17,7.48,190.1558492
2551.25,113.8199713,22.7,2.303,126,6.23,6.54,195.1515885
2551.375,114.9305325,22.8,2.284,124,5.69,5.99,199.0727146
2551.5,115.043831,23.2,2.279,125,5.43,5.71,201.7700748
2551.625,115.6562012,24.2,2.296,128,5.37,5.64,202.9812554
2551.75,116.6872051,25.3,2.342,131,5.51,5.75,202.3516622
2551.875,115.7103535,25.7,2.399,134,5.83,6.03,201.0242791
2552,113.6004383,25.2,2.447,137,6.27,6.46,199.221718
2552.125,111.319635,24.2,2.483,138,6.72,6.91,197.2035876
2552.25,109.3229487,23.2,2.502,136,7.09,7.26,195.2227805
2552.375,107.1042066,22.4,2.509,134,7.27,7.39,193.4629235
2552.5,105.6124087,21.8,2.523,133,7.14,7.25,191.992287
2552.625,104.7024514,21.3,2.546,134,6.71,6.85,190.7641055
2552.75,104.1490469,21.2,2.568,136,6.14,6.3,189.7561736
2552.875,104.0498819,21.5,2.585,138,5.65,5.82,188.8871697
2553,104.4575663,22.1,2.595,138,5.36,5.5,188.1174479
2553.125,104.3451975,22.5,2.596,137,5.32,5.43,187.7750923
2553.25,103.5502955,22.5,2.59,137,5.45,5.52,187.5575622
2553.375,102.6505142,22,2.584,138,5.62,5.64,187.5854106
2553.5,102.4674569,21.5,2.583,137,5.68,5.68,188.1681431
2553.625,103.2724671,21,2.581,135,5.64,5.62,189.6038833
2553.75,104.5623569,20.9,2.566,132,5.49,5.48,192.1183662
2553.875,106.750103,21.7,2.525,128,5.26,5.28,196.1350165
2554,108.9383797,23,2.463,125,5,5.03,201.0906894
2554.125,109.536187,24.4,2.403,124,4.77,4.8,206.3405961
2554.25,109.8740294,25.4,2.362,124,4.61,4.62,211.3186677
2554.375,111.8275352,25.9,2.346,124,4.51,4.48,215.5305685
2554.5,114.7669217,25.8,2.346,123,4.45,4.39,218.5151486
2554.625,114.9264378,25.1,2.344,122,4.44,4.36,219.8116253
2554.75,113.6125203,24.1,2.332,123,4.5,4.4,219.6749785
2554.875,113.0167642,23.4,2.323,127,4.58,4.45,218.4408136
2555,113.0426866,23.5,2.337,131,4.63,4.48,216.3419328
2555.125,111.3879323,24,2.376,135,4.65,4.49,213.4792959
2555.25,109.9482997,24,2.424,139,4.66,4.51,210.2274094
2555.375,108.9193302,23.5,2.464,143,4.7,4.54,207.1606607
2555.5,107.5757587,23,2.498,145,4.76,4.59,204.202626
2555.625,106.2923845,22.8,2.531,147,4.82,4.62,201.5887792
2555.75,105.5450885,22.5,2.551,147,4.85,4.63,199.5727312
2555.875,105.1335892,22.1,2.537,146,4.84,4.61,198.2220094
2556,104.7668556,22,2.498,142,4.78,4.54,197.6282154
2556.125,103.8025364,22.5,2.461,137,4.7,4.47,197.6582778
2556.25,102.87406,22.9,2.453,131,4.71,4.48,198.141499
2556.375,102.4179399,23,2.473,126,4.83,4.57,198.9724615
2556.5,102.5624743,23.1,2.505,124,4.98,4.68,200.1382567
2556.625,103.0633766,23.2,2.506,124,5.06,4.72,201.8853039
2556.75,106.1382319,23.3,2.444,127,5.05,4.68,204.143177
2556.875,106.7194684,23.4,2.331,132,4.92,4.56,206.7125188
2557,108.3266969,23.6,2.221,136,4.67,4.36,209.4364644
2557.125,112.6604791,24,2.148,139,4.37,4.12,212.0496365
2557.25,113.7698131,24.3,2.13,139,4.16,3.92,214.0926155
2557.375,113.1640311,24.5,2.156,137,4.06,3.79,215.3170734
2557.5,112.0513893,24.3,2.204,134,3.99,3.7,215.8012424
2557.625,110.1397978,23.9,2.232,131,3.92,3.63,215.4772322
2557.75,107.5364921,23.2,2.224,133,3.89,3.59,214.3462933
2557.875,105.000841,22.7,2.207,136,3.93,3.6,212.5224238
2558,105.563259,22.5,2.233,138,4.06,3.69,210.4222762
2558.125,105.0605856,22.7,2.315,137,4.24,3.83,207.5407646
2558.25,104.3235309,23.3,2.437,133,4.43,4,204.5548164
2558.375,103.9050982,23.6,2.544,129,4.57,4.15,201.8739417
2558.5,104.1076947,23.7,2.597,128,4.65,4.24,199.778948
2558.625,104.8774278,23.6,2.582,130,4.71,4.29,198.3800379
2558.75,105.335351,23.7,2.538,134,4.77,4.34,197.0078266
2558.875,105.5040402,23.7,2.5,136,4.85,4.4,195.653664
2559,105.3210289,23.3,2.495,136,5.01,4.53,194.2366601
2559.125,105.1079117,22.7,2.519,134,5.32,4.78,192.6599774
2559.25,105.1976474,22,2.549,134,5.79,5.17,190.9834965
2559.375,105.2082281,21.9,2.561,136,6.3,5.61,189.930839
2559.5,105.7243469,22.2,2.547,140,6.7,5.98,189.6715984
2559.625,106.2988087,22.4,2.508,143,6.9,6.19,190.0635441
2559.75,106.874066,22.2,2.464,141,6.83,6.18,191.128652
2559.875,107.6596697,21.9,2.44,136,6.53,5.97,192.6944624
2560,109.057877,21.7,2.449,132,6.1,5.63,194.3739276
2560.125,110.4347635,21.7,2.486,131,5.77,5.34,195.9628383
2560.25,109.7233492,22.1,2.534,131,5.56,5.14,197.3237066
2560.375,109.3319919,22.7,2.574,132,5.4,5.01,198.5321384
2560.5,109.244859,23.1,2.583,132,5.17,4.84,199.8421762
2560.625,109.5835578,23.1,2.541,132,4.86,4.63,201.5031178
2560.75,113.7857396,23,2.453,131,4.59,4.47,203.5617628
2560.875,116.5420488,23.1,2.364,131,4.48,4.45,206.0581682
2561,118.2124928,23.4,2.295,130,4.64,4.65,208.8168388
2561.125,121.29716,23.7,2.252,131,5.12,5.13,211.6603659
2561.25,124.9812631,24.1,2.227,131,5.81,5.84,214.4458621
2561.375,125.8121919,25,2.214,129,6.52,6.62,217.0893991
2561.5,126.5944262,26,2.212,126,6.95,7.16,219.6070337
2561.625,126.2869772,26.7,2.219,122,6.98,7.3,221.8437538
2561.75,126.8588682,26.8,2.235,120,6.61,7.03,223.5642239
2561.875,127.5748293,26.8,2.255,122,6.13,6.62,224.7109661
2562,127.5341641,27,2.274,126,5.8,6.32,225.2525799
2562.125,127.2552107,27.3,2.289,128,5.85,6.36,225.0542531
2562.25,126.5270102,27.3,2.304,129,6.21,6.72,224.4351409
2562.375,125.6735536,27.2,2.323,130,6.73,7.25,223.6686849
2562.5,125.2461767,27,2.343,132,7.13,7.74,222.9339789
2562.625,125.0512744,27.2,2.348,137,7.23,7.93,222.3439974
2562.75,124.4362285,27.6,2.326,142,6.96,7.74,221.9082108
2562.875,123.3966124,27.6,2.284,145,6.52,7.34,221.3179877
2563,121.8303329,26.6,2.241,142,6.18,7.03,220.2799929
2563.125,120.2101894,25.3,2.215,138,6.13,6.98,218.7458122
2563.25,118.9758232,24.5,2.219,135,6.31,7.18,216.750203
2563.375,118.6407982,24.3,2.255,137,6.58,7.52,214.372936
2563.5,119.7996729,23.8,2.319,141,6.8,7.84,211.7119288
2563.625,118.4975094,22.8,2.38,145,6.83,7.98,209.6879608
2563.75,116.5687102,21.7,2.413,148,6.65,7.85,208.0637154
2563.875,117.1671731,21.4,2.414,149,6.27,7.47,206.8859633
2564,117.7552852,21.7,2.407,150,5.82,6.99,206.25527
2564.125,115.0058669,22.3,2.403,148,5.34,6.45,206.196526
2564.25,117.728636,22.8,2.4,141,4.89,5.93,206.2923265
2564.375,119.0095594,23.2,2.392,135,4.53,5.5,206.9040297
2564.5,120.468753,23.4,2.377,133,4.28,5.21,207.8140037
2564.625,120.902731,23.6,2.352,132,4.18,5.07,208.6847292
2564.75,120.3169148,23.6,2.321,131,4.2,5.11,209.2631811
2564.875,120.7131219,24,2.287,128,4.39,5.33,209.446461
2565,119.0662222,24.9,2.262,126,4.74,5.73,208.403318
2565.125,118.3806533,25.9,2.254,126,5.17,6.23,206.2639799
2565.25,116.4274496,25.7,2.263,128,5.59,6.72,203.4792551
2565.375,113.1786209,24.8,2.281,132,5.85,7.04,200.2597388
2565.5,109.7691378,23.6,2.308,136,5.87,7.08,196.8175468
2565.625,107.8449252,22.7,2.351,139,5.63,6.83,193.7249451
2565.75,108.3525578,22.1,2.407,140,5.27,6.43,191.3443375
2565.875,108.8359583,21.5,2.461,139,4.89,5.97,189.4159917
2566,108.8593829,21.1,2.505,138,4.59,5.58,188.0032541
2566.125,108.5448533,21.1,2.54,138,4.45,5.34,187.078351
2566.25,108.382776,21.7,2.555,137,4.51,5.31,186.4910525
2566.375,108.5334486,22.5,2.541,136,4.73,5.49,186.0871811
2566.5,108.6529133,22.9,2.504,135,5.08,5.8,185.7888416
2566.625,108.2912612,22.7,2.448,133,5.48,6.21,185.5317312
2566.75,107.4766126,22.3,2.381,133,5.86,6.61,185.292473
2566.875,106.510634,21.8,2.327,133,6.14,6.95,185.0717213
2567,105.9474778,21,2.32,133,6.28,7.14,184.9004614
2567.125,106.0359169,20.3,2.352,131,6.36,7.25,184.7278663
2567.25,105.9655182,19.8,2.405,126,6.46,7.37,184.4793856
2567.375,105.7840383,19.3,2.455,122,6.5,7.43,183.9920515
2567.5,105.5229327,18.8,2.491,122,6.39,7.35,183.1937165
2567.625,105.2344661,18.5,2.512,124,6.1,7.06,182.1201171
2567.75,105.6523631,19,2.531,127,5.73,6.69,180.959438
2567.875,105.8670152,19.9,2.553,131,5.43,6.36,179.7431421
2568,105.909812,20.8,2.568,133,5.31,6.21,178.3700635
2568.125,105.5079411,21.2,2.566,133,5.37,6.24,177.1096909
2568.25,104.5433841,21.1,2.555,132,5.57,6.4,176.1247254
2568.375,103.335953,20.8,2.55,130,5.83,6.66,175.1773009
2568.5,102.8683335,20.6,2.551,128,6.11,6.97,174.378501
2568.625,102.279823,20.4,2.549,127,6.38,7.25,173.8954063
2568.75,101.7072277,20.3,2.531,125,6.51,7.39,173.4695907
2568.875,101.0461059,20.2,2.501,125,6.44,7.29,172.8702351
2569,99.93659409,20.1,2.474,125,6.13,6.95,171.9206577
2569.125,97.42265052,20.3,2.472,127,5.68,6.47,170.480451
2569.25,95.88506017,20.3,2.501,129,5.28,6.04,168.6367413
2569.375,93.75844843,19.9,2.551,128,5.12,5.84,166.8099917
2569.5,92.10170525,19,2.595,124,5.29,5.98,165.4620442
2569.625,91.83342881,17.9,2.617,119,5.73,6.41,164.9845401
2569.75,92.86430906,17,2.611,116,6.23,6.93,165.6095988
2569.875,94.93173031,16.9,2.591,115,6.54,7.26,167.5428337
2570,97.05377362,17.5,2.568,116,6.53,7.28,170.292083
2570.125,98.81747835,18.6,2.547,119,6.23,7.01,173.363749
2570.25,99.91424049,19.5,2.529,122,5.85,6.63,176.3256339
2570.375,100.3341309,19.9,2.517,124,5.52,6.29,178.8257056
2570.5,100.9682352,20.1,2.518,124,5.3,6.03,180.5964569
2570.625,101.119396,20.2,2.53,124,5.12,5.82,181.3883234
2570.75,100.4878625,20.2,2.549,124,4.95,5.61,181.6685825
2570.875,99.6832561,20,2.567,124,4.79,5.42,181.8292551
2571,99.38873123,19.9,2.576,123,4.68,5.29,182.1526441
2571.125,100.1224567,20.1,2.576,123,4.65,5.23,182.7781251
2571.25,101.5830866,20.3,2.567,124,4.63,5.2,184.2838665
2571.375,103.2413855,20.5,2.557,127,4.59,5.17,186.2456792
2571.5,105.3133024,21,2.553,129,4.54,5.14,188.4420853
2571.625,107.4749701,22,2.555,129,4.55,5.15,190.786063
2571.75,109.4939258,23.2,2.558,127,4.61,5.2,193.0660725
2571.875,112.0827545,24.2,2.549,127,4.73,5.3,194.5295732
2572,113.7017707,24.7,2.52,127,4.92,5.48,195.1827821
2572.125,113.1245889,24.7,2.475,127,5.23,5.79,195.0363536
2572.25,111.2507501,24.1,2.438,125,5.71,6.26,194.1145022
2572.375,109.0685392,23.4,2.416,123,6.34,6.88,192.8340825
2572.5,107.3971667,22.9,2.402,122,7.04,7.59,191.9215044
2572.625,107.1346175,23,2.415,121,7.64,8.24,191.9140405
2572.75,108.0871388,23.4,2.445,123,8.03,8.7,192.9199923
2572.875,109.5953182,23.9,2.463,126,8.14,8.86,194.8150681
2573,111.2467354,24.4,2.475,129,8.07,8.79,197.3514275
2573.125,112.6984652,24.8,2.454,131,7.94,8.65,200.2053622
2573.25,113.6434291,25.1,2.409,134,7.86,8.55,203.0390236
2573.375,114.9491888,25.2,2.376,139,7.82,8.49,205.6797512
2573.5,116.5241173,25,2.356,146,7.74,8.4,208.1083711
2573.625,117.5713017,24.9,2.342,152,7.61,8.26,210.1821808
2573.75,118.2756149,24.9,2.33,155,7.53,8.16,211.8332587
2573.875,119.4123508,25.1,2.318,155,7.62,8.22,213.0650134
2574,120.553919,25.4,2.308,154,7.91,8.49,213.8675068
2574.125,119.3999721,25.8,2.298,151,8.36,8.94,214.290319
2574.25,118.2552872,26.3,2.289,148,8.89,9.47,214.5109154
2574.375,117.265467,26.5,2.291,149,9.22,9.83,214.4853609
2574.5,116.1034485,26.1,2.313,152,9.04,9.7,214.1483707
2574.625,114.4293179,25.2,2.352,154,8.16,8.87,213.4734199
2574.75,112.058782,24.2,2.389,155,6.92,7.63,212.4809914
2574.875,110.9046084,23.4,2.41,155,5.71,6.38,211.2520829
2575,111.0042425,23.5,2.403,153,4.88,5.49,209.8820411
2575.125,111.975545,24,2.372,149,4.45,5.02,208.4323118
2575.25,113.3342098,24.4,2.328,144,4.41,4.95,206.9418934
2575.375,115.2986947,24.4,2.291,140,4.74,5.25,205.4567392
2575.5,116.6533868,24.5,2.274,138,5.29,5.79,203.9665564
2575.625,116.9897935,25,2.272,137,5.95,6.46,202.5226726
2575.75,116.4619535,25.1,2.276,137,6.56,7.13,201.1858469
2575.875,115.2540516,24.7,2.279,138,7.02,7.68,199.9074154
2576,113.4604167,23.9,2.288,137,7.16,7.9,198.4985095
2576.125,112.0054463,23.4,2.303,135,6.91,7.66,196.8819577
2576.25,110.7975344,23.1,2.308,133,6.36,7.09,195.2350108
2576.375,110.111598,22.7,2.287,133,5.74,6.43,193.6197361
2576.5,109.8530591,22.4,2.25,136,5.25,5.91,192.1403386
2576.625,109.5583711,22.6,2.227,140,4.96,5.58,190.9047051
2576.75,108.0507431,23,2.256,143,5,5.57,189.9973068
2576.875,105.7701817,22.8,2.327,145,5.44,5.99,189.2577354
2577,103.4090667,22.1,2.411,145,6.23,6.81,188.4196306
2577.125,100.9209781,21.5,2.474,142,7.07,7.73,187.7338742
2577.25,99.12300315,21.2,2.502,136,7.66,8.39,187.63369
2577.375,99.54734272,21.2,2.502,129,7.84,8.62,188.626959
2577.5,100.6558565,21.5,2.488,124,7.58,8.4,190.943478
2577.625,102.0908781,22.1,2.474,124,7,7.86,194.7831768
2577.75,104.8701379,22.7,2.472,129,6.28,7.13,199.3387049
2577.875,108.3996908,23.1,2.483,136,5.66,6.46,203.4347062
2578,111.1818654,23.4,2.5,142,5.24,5.97,206.160922
2578.125,110.8426265,23.7,2.517,146,4.98,5.65,207.6268013
2578.25,107.3095855,23.6,2.532,149,4.77,5.41,207.310531
2578.375,103.28774,22.8,2.55,151,4.63,5.22,204.7540512
2578.5,99.5114878,20.8,2.574,151,4.65,5.16,200.9440904
2578.625,96.38714278,18.4,2.597,147,4.85,5.28,196.3497399
2578.75,94.03313583,16.7,2.604,138,5.18,5.52,190.9931069
2578.875,92.18257808,16.6,2.584,129,5.42,5.69,185.9224868
2579,93.39633465,17.9,2.55,122,5.47,5.71,182.5399835
2579.125,96.28977736,20.1,2.52,122,5.36,5.59,181.2158815
2579.25,99.72162159,21.7,2.507,125,5.11,5.39,181.93326
2579.375,102.9030766,22.2,2.509,128,4.81,5.14,184.2883749
2579.5,105.7656094,22.3,2.517,129,4.6,4.95,187.4656222
2579.625,106.4752955,22.5,2.524,128,4.54,4.91,190.1878009
2579.75,106.4974924,22.8,2.528,129,4.6,4.99,191.6603278
2579.875,106.6188807,22.9,2.535,132,4.71,5.14,191.8254201
2580,107.1196549,22.8,2.547,134,4.83,5.28,191.0084255
2580.125,107.8198923,22.5,2.554,134,4.94,5.41,189.7705425
