DEPTH,CAL,SP,GR,CNL,DT,DEN,MSFL,RS,RD,Facies,Well Name
2585.2,8.78,99.6,144.4,18.86,100.6,2.5782,6.84,6.464,5.066,2,GY1
2585.3,8.7796,99.6,144,18.18,97.4,2.5974,7.224,6.512,5.13,2,GY1
2585.4,8.779,99.58,144,17.64,94.8,2.6124,7.02,6.512,5.148,2,GY1
2585.5,8.779,99.5,144,17.4,94,2.622,6.3,6.44,5.1,2,GY1
2585.6,8.7782,99.34,144.8,17.48,94.8,2.6252,5.604,6.248,4.932,2,GY1
2585.7,8.778,99.18,146.8,17.56,96.2,2.6236,5.016,5.972,4.704,2,GY1
2585.8,8.7784,98.98,149.6,17.64,97.4,2.62,4.68,5.684,4.48,2,GY1
2585.9,8.7792,98.76,152.2,17.72,97.8,2.6162,4.662,5.452,4.322,2,GY1
2586,8.78,98.6,153,17.8,97,2.613,4.95,5.34,4.29,2,GY1
2586.1,8.78,98.6,152.2,17.56,93.8,2.6162,5.766,5.492,4.482,2,GY1
2586.2,8.78,98.54,149,17.02,91.2,2.6242,7.284,5.734,4.746,2,GY1
2586.3,8.7796,98.5,145,16.38,89.2,2.6346,8.52,5.994,5.014,2,GY1
2586.4,8.779,98.46,141.2,15.8,88,2.6448,8.676,6.204,5.222,2,GY1
