DEPTH,GR,CNL,DT,DEN,MSFL,RS,RD,Well Name,Facies
2520.5400,113.5794,20.5814,98.7786,2.4979,7.7628,8.4577,7.9147,1,1
2520.5600,113.5853,20.6944,99.1346,2.4941,7.5982,8.3807,7.8267,1,1
2520.5800,113.5652,20.8099,99.4942,2.4901,7.4523,8.3054,7.7405,1,1
2520.6000,113.5167,20.9270,99.8460,2.4860,7.3245,8.2321,7.6564,1,1
2520.6200,113.4388,21.0456,100.1853,2.4817,7.2145,8.1611,7.5747,1,1
2520.6400,113.3376,21.1636,100.5112,2.4774,7.1220,8.0928,7.4960,1,1
2520.6600,113.2276,21.2761,100.8219,2.4733,7.0462,8.0281,7.4212,1,1
2520.6800,113.1096,21.3828,101.1173,2.4693,6.9873,7.9670,7.3506,1,1
2520.7000,112.9834,21.4833,101.3959,2.4656,6.9451,7.9098,7.2842,1,1
2520.7200,112.8490,21.5775,101.6572,2.4621,6.9198,7.8564,7.2221,1,1
2520.7400,112.7173,21.6627,101.9018,2.4589,6.9104,7.8071,7.1646,1,1
2520.7600,112.6150,21.7328,102.1307,2.4562,6.9146,7.7624,7.1123,1,6
2520.7800,112.5435,21.7873,102.3439,2.4538,6.9323,7.7222,7.0654,1,6
2520.8000,112.5081,21.8244,102.5368,2.4519,6.9634,7.6866,7.0238,1,1
2520.8200,112.5107,21.8434,102.7076,2.4505,7.0079,7.6556,6.9877,1,1
2520.8400,112.5536,21.8457,102.8732,2.4496,7.0643,7.6295,6.9571,1,1
2520.8600,112.6416,21.8346,103.0753,2.4491,7.1289,7.6089,6.9321,1,1
2520.8800,112.7753,21.8101,103.3166,2.4491,7.2015,7.5940,6.9127,1,1
2520.9000,112.9577,21.7721,103.6168,2.4496,7.2851,7.5851,6.8993,1,1
2520.9200,113.1902,21.7205,103.9839,2.4507,7.3807,7.5825,6.8920,1,1
2520.9400,113.4668,21.6579,104.3781,2.4521,7.4753,7.5850,6.8897,1,1
2520.9600,113.7730,21.5909,104.7015,2.4537,7.5367,7.5897,6.8895,1,1
2520.9800,114.1083,21.5197,104.9484,2.4553,7.5630,7.5965,6.8913,1,1
2521.0000,114.4729,21.4452,105.0877,2.4570,7.5439,7.6048,6.8946,1,6
2521.0200,114.8670,21.3677,105.1066,2.4587,7.4752,7.6146,6.8993,1,6
2521.0400,115.2793,21.2891,105.0464,2.4603,7.3698,7.6252,6.9049,1,6
2521.0600,115.6820,21.2140,105.0077,2.4618,7.2586,7.6355,6.9105,1,6
2521.0800,116.0738,21.1427,104.9961,2.4632,7.1434,7.6452,6.9159,1,6
2521.1000,116.4491,21.0758,105.0366,2.4644,7.0301,7.6542,6.9210,1,1
2521.1200,116.8058,21.0136,105.1393,2.4654,6.9210,7.6624,6.9257,1,1
2521.1400,117.1423,20.9574,105.2850,2.4662,6.8166,7.6695,6.9299,1,1
2521.1600,117.4546,20.9106,105.4267,2.4667,6.7176,7.6750,6.9328,1,1
2521.1800,117.7425,20.8736,105.5619,2.4669,6.6241,7.6788,6.9346,1,1
2521.2000,118.0031,20.8467,105.6817,2.4668,6.5365,7.6809,6.9351,1,1
2521.2200,118.2352,20.8303,105.7826,2.4664,6.4548,7.6812,6.9343,1,1
2521.2400,118.4448,20.8251,105.8660,2.4656,6.3800,7.6796,6.9320,1,1
2521.2600,118.6462,20.8328,105.9349,2.4645,6.3140,7.6756,6.9279,1,1
2521.2800,118.8401,20.8535,105.9894,2.4630,6.2571,7.6694,6.9221,1,1
2521.3000,119.0263,20.8880,106.0253,2.4611,6.2104,7.6607,6.9143,1,1
2521.3200,119.2047,20.9365,106.0411,2.4588,6.1744,7.6496,6.9046,1,1
2521.3400,119.3864,20.9983,106.0515,2.4563,6.1466,7.6361,6.8930,1,1
2521.3600,119.5981,21.0711,106.0931,2.4535,6.1206,7.6204,6.8794,1,1
2521.3800,119.8414,21.1550,106.1681,2.4506,6.0959,7.6026,6.8638,1,1
2521.4000,120.1226,21.2508,106.2913,2.4475,6.0709,7.5826,6.8459,1,1
2521.4200,120.4443,21.3588,106.4688,2.4442,6.0447,7.5604,6.8256,1,1
2521.4400,120.8043,21.4748,106.6744,2.4409,6.0193,7.5364,6.8037,1,1
2521.4600,121.1978,21.5878,106.8439,2.4377,6.0000,7.5112,6.7820,1,1
2521.4800,121.6245,21.6974,106.9735,2.4348,5.9870,7.4849,6.7608,1,1
2521.5000,122.0860,21.8012,107.0432,2.4320,5.9820,7.4576,6.7405,1,1
2521.5200,122.5828,21.8981,107.0450,2.4294,5.9857,7.4292,6.7212,1,1
2521.5400,123.1074,21.9887,107.0047,2.4271,5.9955,7.4003,6.7029,1,1
2521.5600,123.6410,22.0743,106.9860,2.4250,6.0054,7.3719,6.6855,1,1
2521.5800,124.1828,22.1551,106.9924,2.4233,6.0152,7.3443,6.6691,1,1
2521.6000,124.7320,22.2311,107.0391,2.4219,6.0234,7.3176,6.6536,1,1
2521.6200,125.2882,22.3023,107.1322,2.4208,6.0297,7.2920,6.6390,1,1
2521.6400,125.8404,22.3690,107.2617,2.4200,6.0342,7.2675,6.6256,1,1
2521.6600,126.3620,22.4318,107.4025,2.4195,6.0375,7.2444,6.6138,1,1
2521.6800,126.8513,22.4906,107.5536,2.4194,6.0396,7.2228,6.6035,1,1
2521.7000,127.3015,22.5450,107.7113,2.4196,6.0406,7.2027,6.5949,1,1
2521.7200,127.7099,22.5948,107.8743,2.4201,6.0404,7.1841,6.5879,1,1
2521.7400,128.0802,22.6422,108.0396,2.4210,6.0392,7.1672,6.5827,1,1
2521.7600,128.4214,22.6924,108.2000,2.4221,6.0375,7.1522,6.5796,1,1
2521.7800,128.7341,22.7458,108.3551,2.4235,6.0355,7.1391,6.5785,1,1
2521.8000,129.0180,22.8040,108.5045,2.4252,6.0323,7.1280,6.5796,1,1
2521.8200,129.2733,22.8678,108.6479,2.4271,6.0276,7.1189,6.5828,1,1
2521.8400,129.5052,22.9350,108.7806,2.4292,6.0245,7.1116,6.5882,1,1
2521.8600,129.7272,23.0005,108.8911,2.4314,6.0305,7.1060,6.5960,1,1
2521.8800,129.9397,23.0638,108.9786,2.4337,6.0462,7.1019,6.6061,1,1
2521.9000,130.1441,23.1245,109.0410,2.4361,6.0723,7.0991,6.6186,1,1
2521.9200,130.3408,23.1823,109.0773,2.4385,6.1093,7.0976,6.6336,1,1
2521.9400,130.5356,23.2357,109.0866,2.4410,6.1596,7.0978,6.6508,1,1
2521.9600,130.7427,23.2808,109.0670,2.4434,6.2288,7.1009,6.6700,1,1
2521.9800,130.9630,23.3174,109.0184,2.4457,6.3173,7.1068,6.6911,1,1
2522.0000,131.2003,23.3449,108.9421,2.4478,6.4290,7.1156,6.7139,1,1
2522.0200,131.4561,23.3630,108.8385,2.4497,6.5653,7.1275,6.7382,1,1
2522.0400,131.7279,23.3710,108.7014,2.4515,6.7174,7.1426,6.7648,1,1
2522.0600,132.0095,23.3670,108.5151,2.4531,6.8637,7.1618,6.7952,1,1
2522.0800,132.3007,23.3512,108.2788,2.4546,7.0029,7.1850,6.8297,1,1
2522.1000,132.6029,23.3231,107.9873,2.4559,7.1306,7.2122,6.8684,1,1
2522.1200,132.9167,23.2828,107.6384,2.4571,7.2448,7.2433,6.9113,1,1
2522.1400,133.2334,23.2294,107.2392,2.4583,7.3462,7.2792,6.9591,1,1
2522.1600,133.5313,23.1612,106.8064,2.4593,7.4360,7.3215,7.0138,1,1
2522.1800,133.8093,23.0781,106.3411,2.4602,7.5143,7.3703,7.0756,1,1
2522.2000,134.0663,22.9800,105.8467,2.4610,7.5807,7.4259,7.1445,1,1
2522.2200,134.3017,22.8669,105.3247,2.4617,7.6349,7.4884,7.2207,1,1
2522.2400,134.5041,22.7375,104.7743,2.4624,7.6783,7.5583,7.3048,1,1
2522.2600,134.6456,22.5885,104.1935,2.4632,7.7136,7.6369,7.3983,1,1
2522.2800,134.7246,22.4197,103.5823,2.4639,7.7408,7.7241,7.5011,1,1
2522.3000,134.7350,22.2306,102.9416,2.4647,7.7533,7.8195,7.6125,1,1
2522.3200,134.6742,22.0212,102.2718,2.4655,7.7486,7.9228,7.7321,1,1
2522.3400,134.5428,21.7902,101.5689,2.4663,7.7512,8.0370,7.8637,1,1
2522.3600,134.3428,21.5347,100.8235,2.4676,7.8216,8.1694,8.0170,1,1
2522.3800,134.0741,21.2545,100.0351,2.4692,7.9626,8.3203,8.1924,1,1
2522.4000,133.7344,20.9465,99.2042,2.4712,8.1795,8.4914,8.3921,1,1
2522.4200,133.3229,20.6094,98.3311,2.4736,8.4743,8.6833,8.6171,1,1
2522.4400,132.8473,20.2520,97.4063,2.4765,8.8733,8.8957,8.8664,1,1
2522.4600,132.3261,19.8955,96.4070,2.4796,9.4410,9.1273,9.1372,1,1
2522.4800,131.7603,19.5412,95.3313,2.4832,10.1816,9.3783,9.4297,1,1
2522.5000,131.1523,19.1934,94.1654,2.4871,11.1225,9.6498,9.7448,1,1
2522.5200,130.5031,18.8540,92.9036,2.4914,12.2749,9.9422,10.0831,1,1
2522.5400,129.8177,18.5226,91.5778,2.4959,13.5916,10.2512,10.4391,1,1
2522.5600,129.1080,18.1981,90.2662,2.5007,14.9568,10.5665,10.7997,1,1
2522.5800,128.3747,17.8806,88.9730,2.5058,16.3646,10.8876,11.1644,1,6
2522.6000,127.6194,17.5697,87.7129,2.5111,17.7987,11.2139,11.5318,1,6
2522.6200,126.8426,17.2653,86.4921,2.5166,19.2525,11.5450,11.9015,1,6
2522.6400,126.0485,16.9687,85.3136,2.5222,20.7027,11.8760,12.2681,1,6
2522.6600,125.2474,16.6835,84.1847,2.5280,22.0925,12.1947,12.6182,1,6
2522.6800,124.4399,16.4097,83.1057,2.5338,23.4189,12.5005,12.9512,1,6
2522.7000,123.6279,16.1469,82.0758,2.5396,24.6743,12.7921,13.2655,1,6
2522.7200,122.8124,15.8949,81.0945,2.5455,25.8555,13.0689,13.5605,1,6
2522.7400,121.9942,15.6577,80.1738,2.5513,26.9439,13.3262,13.8313,1,6
2522.7600,121.1753,15.4449,79.3426,2.5568,27.8936,13.5530,14.0658,1,6
2522.7800,120.3558,15.2569,78.6022,2.5619,28.7030,13.7486,14.2634,1,6
2522.8000,119.5360,15.0957,77.9517,2.5667,29.3829,13.9119,14.4226,1,6
2522.8200,118.7160,14.9619,77.3907,2.5711,29.9377,14.0426,14.5429,1,6
2522.8400,117.8969,14.8562,76.9445,2.5750,30.2916,14.1354,14.6197,1,6
2522.8600,117.0817,14.7804,76.6750,2.5782,30.2594,14.1776,14.6417,1,6
2522.8800,116.2704,14.7346,76.5862,2.5805,29.8292,14.1683,14.6082,1,6
2522.9000,115.4612,14.7192,76.7021,2.5820,28.9232,14.1028,14.5143,1,6
2522.9200,114.6534,14.7344,77.0327,2.5826,27.5097,13.9790,14.3580,1,6
2522.9400,113.8554,14.7803,77.5391,2.5823,25.7267,13.8041,14.1476,1,6
2522.9600,113.0881,14.8571,78.1265,2.5811,23.9118,13.5952,13.9036,1,6
2522.9800,112.3524,14.9649,78.7898,2.5790,22.0831,13.3531,13.6270,1,6
2523.0000,111.6511,15.1040,79.5150,2.5759,20.3050,13.0786,13.3190,1,6
2523.0200,110.9854,15.2747,80.2962,2.5719,18.6036,12.7720,12.9803,1,6
2523.0400,110.3605,15.4759,81.1177,2.5669,16.9882,12.4425,12.6202,1,6
2523.0600,109.7897,15.7055,81.9406,2.5610,15.4812,12.1127,12.2621,1,6
2523.0800,109.2735,15.9633,82.7627,2.5542,14.0844,11.7838,11.9072,1,6
2523.1000,108.8145,16.2496,83.5723,2.5464,12.8088,11.4601,11.5601,1,6
2523.1200,108.4136,16.5647,84.3645,2.5376,11.6591,11.1435,11.2227,1,6
2523.1400,108.0726,16.9057,85.1486,2.5279,10.6275,10.8356,10.8965,1,6
2523.1600,107.7954,17.2657,85.9470,2.5175,9.6952,10.5404,10.5848,1,6
2523.1800,107.5823,17.6444,86.7610,2.5063,8.8614,10.2582,10.2880,1,6
2523.2000,107.4334,18.0423,87.5950,2.4944,8.1274,9.9897,10.0068,1,6
2523.2200,107.3486,18.4596,88.4507,2.4817,7.4938,9.7354,9.7416,1,6
2523.2400,107.3314,18.8894,89.3269,2.4685,6.9441,9.4962,9.4932,1,6
2523.2600,107.3898,19.3147,90.2207,2.4549,6.4380,9.2746,9.2630,1,6
2523.2800,107.5245,19.7346,91.1319,2.4410,5.9732,9.0707,9.0513,1,1
2523.3000,107.7390,20.1481,92.0612,2.4267,5.5393,8.8855,8.8589,1,1
2523.3200,108.0350,20.5547,93.0089,2.4121,5.1320,8.7193,8.6860,1,1
2523.3400,108.4054,20.9455,93.9715,2.3975,4.7582,8.5709,8.5313,1,1
2523.3600,108.8333,21.2991,94.9401,2.3842,4.4345,8.4369,8.3912,1,1
2523.3800,109.3178,21.6141,95.9144,2.3721,4.1616,8.3173,8.2656,1,1
2523.4000,109.8564,21.8833,96.8958,2.3615,3.9422,8.2124,8.1548,1,1
2523.4200,110.4480,22.1039,97.8849,2.3525,3.7772,8.1223,8.0588,1,1
2523.4400,111.0896,22.2846,98.8701,2.3451,3.6681,8.0438,7.9743,1,1
2523.4600,111.7733,22.4470,99.8227,2.3391,3.6182,7.9691,7.8931,1,1
2523.4800,112.4989,22.5923,100.7411,2.3344,3.6280,7.8979,7.8147,1,1
2523.5000,113.2665,22.7241,101.6170,2.3311,3.7011,7.8284,7.7373,1,1
2523.5200,114.0762,22.8440,102.4470,2.3291,3.8391,7.7597,7.6599,1,1
2523.5400,114.9211,22.9533,103.2396,2.3284,4.0320,7.6927,7.5836,1,1
2523.5600,115.7846,23.0557,104.0162,2.3289,4.2555,7.6292,7.5105,1,1
2523.5800,116.6658,23.1514,104.7781,2.3306,4.5083,7.5691,7.4408,1,1
2523.6000,117.5644,23.2409,105.5360,2.3335,4.7882,7.5128,7.3747,1,1
2523.6200,118.4800,23.3246,106.2944,2.3376,5.0944,7.4603,7.3124,1,1
2523.6400,119.4020,23.4037,107.0294,2.3428,5.4171,7.4118,7.2542,1,1
2523.6600,120.3037,23.4806,107.6825,2.3489,5.7328,7.3679,7.2008,1,1
2523.6800,121.1840,23.5557,108.2507,2.3559,6.0402,7.3287,7.1521,1,1
2523.7000,122.0395,23.6304,108.7218,2.3639,6.3371,7.2941,7.1084,1,1
2523.7200,122.8690,23.7054,109.0907,2.3728,6.6226,7.2642,7.0696,1,1
2523.7400,123.6639,23.7774,109.3588,2.3824,6.8861,7.2393,7.0360,1,1
2523.7600,124.4027,23.8383,109.5290,2.3927,7.1013,7.2199,7.0083,1,1
2523.7800,125.0844,23.8875,109.6013,2.4037,7.2665,7.2060,6.9866,1,1
2523.8000,125.7074,23.9240,109.5687,2.4153,7.3694,7.1976,6.9710,1,1
2523.8200,126.2709,23.9472,109.4286,2.4276,7.4050,7.1948,6.9616,1,1
2523.8400,126.7642,23.9555,109.2045,2.4403,7.3968,7.1978,6.9585,1,1
2523.8600,127.1615,23.9442,108.9546,2.4528,7.4020,7.2072,6.9617,1,1
2523.8800,127.4610,23.9133,108.6822,2.4650,7.4237,7.2230,6.9714,1,1
2523.9000,127.6557,23.8604,108.4020,2.4769,7.4767,7.2457,6.9878,1,1
2523.9200,127.7424,23.7846,108.1202,2.4884,7.5670,7.2754,7.0111,1,1
2523.9400,127.7271,23.6903,107.8260,2.4994,7.6831,7.3110,7.0402,1,1
2523.9600,127.6240,23.5886,107.4930,2.5094,7.7968,7.3500,7.0728,1,1
2523.9800,127.4336,23.4800,107.1194,2.5186,7.9065,7.3921,7.1085,1,1
2524.0000,127.1541,23.3664,106.6943,2.5268,8.0082,7.4370,7.1472,1,1
2524.0200,126.7845,23.2485,106.2134,2.5341,8.1002,7.4846,7.1887,1,1
2524.0400,126.3411,23.1278,105.6986,2.5404,8.1791,7.5342,7.2323,1,1
2524.0600,125.8637,23.0083,105.2039,2.5458,8.2367,7.5843,7.2759,1,1
2524.0800,125.3544,22.8901,104.7322,2.5503,8.2725,7.6348,7.3195,1,1
2524.1000,124.8166,22.7739,104.2958,2.5539,8.2824,7.6854,7.3627,1,1
2524.1200,124.2519,22.6598,103.8995,2.5566,8.2647,7.7361,7.4053,1,1
2524.1400,123.6771,22.5493,103.5385,2.5585,8.2266,7.7863,7.4470,1,1
2524.1600,123.1331,22.4456,103.2013,2.5597,8.1854,7.8351,7.4872,1,1
2524.1800,122.6221,22.3491,102.8871,2.5602,8.1420,7.8824,7.5257,1,1
2524.2000,122.1493,22.2604,102.5936,2.5600,8.0977,7.9280,7.5626,1,1
2524.2200,121.7167,22.1800,102.3197,2.5590,8.0529,7.9720,7.5977,1,1
2524.2400,121.3379,22.1077,102.0680,2.5575,8.0155,8.0139,7.6308,1,1
2524.2600,121.0461,22.0425,101.8453,2.5559,8.0050,8.0528,7.6614,1,1
2524.2800,120.8432,21.9846,101.6517,2.5543,8.0224,8.0887,7.6894,1,1
2524.3000,120.7389,21.9335,101.4869,2.5527,8.0760,8.1216,7.7150,1,1
2524.3200,120.7371,21.8891,101.3507,2.5513,8.1690,8.1514,7.7382,1,1
2524.3400,120.8303,21.8524,101.2489,2.5500,8.2876,8.1775,7.7583,1,1
2524.3600,120.9998,21.8263,101.1955,2.5488,8.3984,8.1986,7.7732,1,1
2524.3800,121.2449,21.8108,101.1913,2.5477,8.4998,8.2145,7.7829,1,1
2524.4000,121.5652,21.8078,101.2408,2.5467,8.5880,8.2251,7.7870,1,1
2524.4200,121.9607,21.8179,101.3458,2.5458,8.6617,8.2302,7.7853,1,1
2524.4400,122.4207,21.8370,101.5011,2.5450,8.7099,8.2296,7.7777,1,1
2524.4600,122.9189,21.8550,101.6942,2.5440,8.7058,8.2221,7.7639,1,1
2524.4800,123.4540,21.8712,101.9244,2.5428,8.6476,8.2078,7.7439,1,1
2524.5000,124.0247,21.8833,102.1923,2.5415,8.5236,8.1863,7.7174,1,1
2524.5200,124.6306,21.8902,102.4982,2.5399,8.3289,8.1573,7.6843,1,1
2524.5400,125.2562,21.8933,102.8315,2.5382,8.0844,8.1216,7.6452,1,1
2524.5600,125.8639,21.8963,103.1668,2.5364,7.8408,8.0810,7.6014,1,1
2524.5800,126.4516,21.8993,103.5026,2.5344,7.6011,8.0356,7.5528,1,1
2524.6000,127.0125,21.9027,103.8328,2.5324,7.3753,7.9857,7.4997,1,1
2524.6200,127.5436,21.9068,104.1549,2.5303,7.1676,7.9314,7.4420,1,1
2524.6400,128.0409,21.9122,104.4714,2.5282,6.9778,7.8730,7.3801,1,1
2524.6600,128.4944,21.9205,104.7887,2.5260,6.8049,7.8111,7.3151,1,1
2524.6800,128.9037,21.9319,105.1070,2.5240,6.6489,7.7457,7.2468,1,1
2524.7000,129.2657,21.9463,105.4282,2.5219,6.5104,7.6768,7.1754,1,1
2524.7200,129.5794,21.9639,105.7530,2.5199,6.3897,7.6045,7.1008,1,1
2524.7400,129.8457,21.9857,106.0785,2.5179,6.2864,7.5291,7.0236,1,1
2524.7600,130.0668,22.0145,106.3976,2.5161,6.1993,7.4516,6.9449,1,1
2524.7800,130.2427,22.0505,106.7101,2.5145,6.1285,7.3719,6.8648,1,1
2524.8000,130.3729,22.0940,107.0153,2.5131,6.0742,7.2900,6.7832,1,1
2524.8200,130.4570,22.1452,107.3129,2.5120,6.0366,7.2058,6.7002,1,1
2524.8400,130.4982,22.2048,107.6004,2.5110,6.0138,7.1204,6.6166,1,1
2524.8600,130.5038,22.2750,107.8716,2.5102,6.0014,7.0359,6.5346,1,1
2524.8800,130.4743,22.3559,108.1264,2.5094,5.9993,6.9525,6.4542,1,1
2524.9000,130.4077,22.4492,108.3679,2.5088,6.0074,6.8706,6.3758,1,1
2524.9200,130.3034,22.5555,108.5973,2.5083,6.0258,6.7903,6.2995,1,1
2524.9400,130.1730,22.6705,108.7987,2.5078,6.0511,6.7120,6.2259,1,1
2524.9600,130.0453,22.7842,108.9327,2.5074,6.0755,6.6368,6.1559,1,1
2524.9800,129.9218,22.8959,108.9970,2.5068,6.0986,6.5649,6.0897,1,1
2525.0000,129.8068,23.0045,108.9783,2.5063,6.1187,6.4962,6.0274,1,1
2525.0200,129.7023,23.1095,108.8711,2.5058,6.1353,6.4308,5.9691,1,1
2525.0400,129.6135,23.2078,108.6939,2.5053,6.1479,6.3694,5.9152,1,1
2525.0600,129.5535,23.2915,108.4920,2.5049,6.1547,6.3136,5.8673,1,1
2525.0800,129.5229,23.3601,108.2680,2.5045,6.1557,6.2634,5.8252,1,1
2525.1000,129.5241,23.4125,108.0334,2.5041,6.1494,6.2191,5.7894,1,1
2525.1200,129.5580,23.4480,107.7928,2.5038,6.1352,6.1809,5.7598,1,1
2525.1400,129.6273,23.4653,107.5367,2.5036,6.1167,6.1489,5.7367,1,1
2525.1600,129.7390,23.4608,107.2413,2.5034,6.1030,6.1236,5.7206,1,1
2525.1800,129.8935,23.4342,106.9054,2.5034,6.0943,6.1052,5.7116,1,1
2525.2000,130.0947,23.3847,106.5236,2.5034,6.0918,6.0936,5.7097,1,1
2525.2200,130.3442,23.3117,106.0938,2.5035,6.0957,6.0890,5.7150,1,1
2525.2400,130.6340,23.2159,105.6196,2.5036,6.1089,6.0914,5.7275,1,1
2525.2600,130.9451,23.0985,105.1101,2.5037,6.1387,6.1007,5.7471,1,1
2525.2800,131.2764,22.9595,104.5656,2.5038,6.1850,6.1170,5.7740,1,1
2525.3000,131.6266,22.7969,103.9859,2.5037,6.2454,6.1402,5.8080,1,1
2525.3200,131.9951,22.6098,103.3707,2.5036,6.3186,6.1704,5.8491,1,2
2525.3400,132.3735,22.4063,102.7266,2.5033,6.4201,6.2076,5.8975,1,2
2525.3600,132.7415,22.2061,102.0698,2.5029,6.5874,6.2522,5.9539,1,2
2525.3800,133.0982,22.0102,101.4006,2.5023,6.8228,6.3041,6.0182,1,2
2525.4000,133.4422,21.8224,100.7157,2.5015,7.1414,6.3635,6.0907,1,2
2525.4200,133.7728,21.6442,100.0134,2.5005,7.5494,6.4306,6.1716,1,2
2525.4400,134.0796,21.4768,99.3190,2.4992,8.0213,6.5048,6.2603,1,2
2525.4600,134.3369,21.3230,98.6940,2.4977,8.4948,6.5848,6.3550,1,2
2525.4800,134.5434,21.1828,98.1421,2.4958,8.9667,6.6705,6.4558,1,2
2525.5000,134.6944,21.0574,97.6846,2.4936,9.4310,6.7619,6.5627,1,2
2525.5200,134.7880,20.9473,97.3301,2.4911,9.8851,6.8591,6.6756,1,2
2525.5400,134.8210,20.8515,97.0490,2.4883,10.3072,6.9610,6.7934,1,2
2525.5600,134.7860,20.7679,96.7686,2.4852,10.6434,7.0652,6.9135,1,2
2525.5800,134.6824,20.6962,96.4849,2.4818,10.8906,7.1716,7.0357,1,2
2525.6000,134.5063,20.6365,96.1791,2.4782,11.0328,7.2799,7.1597,1,2
2525.6200,134.2560,20.5887,95.8437,2.4743,11.0633,7.3898,7.2852,1,2
2525.6400,133.9386,20.5518,95.4950,2.4702,10.9972,7.5009,7.4117,1,2
2525.6600,133.5716,20.5235,95.1732,2.4660,10.8710,7.6120,7.5376,1,2
2525.6800,133.1557,20.5038,94.8803,2.4616,10.6864,7.7231,7.6628,1,2
2525.7000,132.6926,20.4926,94.6230,2.4571,10.4451,7.8338,7.7872,1,2
2525.7200,132.1829,20.4898,94.4039,2.4525,10.1479,7.9442,7.9107,1,2
2525.7400,131.6330,20.4940,94.2258,2.4478,9.8125,8.0537,8.0328,1,2
2525.7600,131.0591,20.5014,94.0957,2.4432,9.4828,8.1614,8.1521,1,2
2525.7800,130.4619,20.5118,94.0142,2.4385,9.1609,8.2670,8.2684,1,2
2525.8000,129.8429,20.5245,93.9839,2.4338,8.8545,8.3709,8.3820,1,2
2525.8200,129.2026,20.5393,94.0059,2.4290,8.5667,8.4730,8.4928,1,2
2525.8400,128.5482,20.5558,94.0774,2.4245,8.3042,8.5719,8.5995,1,2
2525.8600,127.8972,20.5727,94.1918,2.4207,8.0827,8.6641,8.6985,1,2
2525.8800,127.2504,20.5902,94.3486,2.4178,7.9035,8.7494,8.7897,1,1
2525.9000,126.6104,20.6080,94.5430,2.4159,7.7743,8.8269,8.8721,1,1
2525.9200,125.9784,20.6262,94.7731,2.4151,7.6982,8.8962,8.9452,1,1
2525.9400,125.3585,20.6441,95.0515,2.4151,7.6617,8.9579,9.0099,1,1
2525.9600,124.7612,20.6595,95.4097,2.4158,7.6313,9.0136,9.0684,1,1
2525.9800,124.1869,20.6724,95.8499,2.4171,7.6051,9.0635,9.1207,1,1
2526.0000,123.6377,20.6820,96.3910,2.4188,7.5746,9.1076,9.1671,1,1
2526.0200,123.1144,20.6882,97.0408,2.4210,7.5364,9.1458,9.2076,1,1
2526.0400,122.6182,20.6918,97.7542,2.4237,7.4971,9.1791,9.2428,1,1
2526.0600,122.1519,20.6954,98.4211,2.4268,7.4724,9.2092,9.2745,1,1
2526.0800,121.7156,20.6990,99.0350,2.4302,7.4632,9.2363,9.3028,1,1
2526.1000,121.3094,20.7030,99.5664,2.4341,7.4734,9.2608,9.3281,1,1
2526.1200,120.9331,20.7075,100.0033,2.4384,7.5045,9.2829,9.3505,1,1
2526.1400,120.5895,20.7131,100.3715,2.4429,7.5529,9.3026,9.3700,1,1
2526.1600,120.2851,20.7212,100.7345,2.4477,7.6102,9.3200,9.3867,1,1
2526.1800,120.0202,20.7320,101.0957,2.4526,7.6759,9.3350,9.4006,1,1
2526.2000,119.7962,20.7456,101.4675,2.4577,7.7494,9.3477,9.4116,1,1
2526.2200,119.6136,20.7622,101.8549,2.4629,7.8305,9.3581,9.4198,1,1
2526.2400,119.4725,20.7823,102.2553,2.4682,7.9158,9.3663,9.4253,1,1
2526.2600,119.3732,20.8073,102.6624,2.4733,7.9971,9.3724,9.4283,1,1
2526.2800,119.3157,20.8371,103.0761,2.4782,8.0740,9.3763,9.4287,1,1
2526.3000,119.2997,20.8720,103.5004,2.4828,8.1454,9.3783,9.4269,1,1
2526.3200,119.3252,20.9122,103.9369,2.4872,8.2108,9.3784,9.4228,1,1
2526.3400,119.3936,20.9579,104.3699,2.4912,8.2678,9.3762,9.4160,1,1
2526.3600,119.5082,21.0099,104.7606,2.4946,8.3110,9.3707,9.4047,1,1
2526.3800,119.6694,21.0683,105.1069,2.4974,8.3401,9.3619,9.3891,1,1
2526.4000,119.8790,21.1336,105.4019,2.4994,8.3541,9.3496,9.3685,1,1
2526.4200,120.1377,21.2060,105.6425,2.5006,8.3527,9.3337,9.3428,1,1
2526.4400,120.4415,21.2845,105.8257,2.5012,8.3346,9.3141,9.3126,1,1
2526.4600,120.7811,21.3665,105.9442,2.5015,8.2967,9.2907,9.2792,1,1
2526.4800,121.1559,21.4519,105.9975,2.5014,8.2388,9.2635,9.2429,1,1
2526.5000,121.5679,21.5407,105.9821,2.5010,8.1601,9.2322,9.2035,1,1
2526.5200,122.0180,21.6328,105.8966,2.5003,8.0602,9.1968,9.1612,1,1
2526.5400,122.4924,21.7266,105.7459,2.4994,7.9397,9.1578,9.1166,1,1
2526.5600,122.9580,21.8182,105.5422,2.4982,7.7996,9.1169,9.0710,1,1
2526.5800,123.4130,21.9074,105.2859,2.4968,7.6400,9.0742,9.0245,1,1
2526.6000,123.8527,21.9937,104.9767,2.4953,7.4594,9.0300,8.9775,1,1
2526.6200,124.2752,22.0770,104.6145,2.4935,7.2572,8.9845,8.9301,1,1
2526.6400,124.6726,22.1559,104.2086,2.4916,7.0391,8.9375,8.8821,1,1
2526.6600,125.0252,22.2268,103.7816,2.4896,6.8189,8.8891,8.8333,1,1
2526.6800,125.3321,22.2896,103.3346,2.4874,6.5974,8.8392,8.7837,1,1
2526.7000,125.5912,22.3440,102.8708,2.4851,6.3757,8.7878,8.7333,1,1
2526.7200,125.8017,22.3898,102.3914,2.4827,6.1544,8.7349,8.6821,1,1
